Route,lat,lon,elevation
2685,-2.93901,-78.41262,
2686,-2.93968,-78.41223,
2687,-2.93991,-78.41213,
2688,-2.94014,-78.41201,
2689,-2.94034,-78.41205,
2690,-2.94048,-78.41213,
2691,-2.9406,-78.41227,
2692,-2.94076,-78.41266,
2693,-2.94087,-78.4129,
2694,-2.94098,-78.413,
2695,-2.94111,-78.41309,
2696,-2.94182,-78.41352,
2697,-2.94195,-78.41364,
2698,-2.94201,-78.41372,
2699,-2.94208,-78.41386,
2700,-2.94211,-78.41396,
2701,-2.94218,-78.41436,
2702,-2.94226,-78.41457,
2703,-2.94242,-78.41478,
2704,-2.94287,-78.41527,
2705,-2.94302,-78.41541,
2706,-2.94327,-78.41558,
2707,-2.94353,-78.4157,
2708,-2.94395,-78.41587,
2709,-2.94411,-78.41597,
2710,-2.94426,-78.41612,
2711,-2.94438,-78.41629,
2712,-2.94466,-78.41676,
2713,-2.94498,-78.41718,
2714,-2.9452,-78.41753,
2715,-2.94535,-78.41786,
2716,-2.94544,-78.4181,
2717,-2.94575,-78.41849,
2718,-2.94585,-78.41857,
2719,-2.94598,-78.41864,
2720,-2.94651,-78.41869,
2721,-2.94749,-78.41887,
2722,-2.94788,-78.41899,
2723,-2.94825,-78.41922,
2724,-2.94867,-78.4196,
2725,-2.94875,-78.41977,
2726,-2.94873,-78.41993,
2727,-2.94863,-78.42026,
2728,-2.94857,-78.42062,
2729,-2.9486,-78.42085,
2730,-2.94878,-78.42117,
2731,-2.94922,-78.42131,
2732,-2.94941,-78.4214,
2733,-2.94956,-78.42153,
2734,-2.94997,-78.42197,
2735,-2.95014,-78.42207,
2736,-2.95031,-78.42213,
2737,-2.95049,-78.42215,
2738,-2.95067,-78.42214,
2739,-2.95091,-78.42211,
2740,-2.95106,-78.42211,
2741,-2.95121,-78.42217,
2742,-2.95129,-78.42227,
2743,-2.95144,-78.42261,
2744,-2.95157,-78.42295,
2745,-2.95168,-78.42323,
2746,-2.9518,-78.42342,
2747,-2.95191,-78.42351,
2748,-2.95203,-78.42356,
2749,-2.9522,-78.42357,
2750,-2.95236,-78.42358,
2751,-2.9525,-78.4236,
2752,-2.95256,-78.42361,
2753,-2.95268,-78.42364,
2754,-2.95342,-78.42387,
2755,-2.95388,-78.42401,
2756,-2.95423,-78.4241,
2757,-2.95442,-78.42411,
2758,-2.95492,-78.42396,
2759,-2.9551,-78.42393,
2760,-2.95529,-78.42394,
2761,-2.95591,-78.42407,
2762,-2.95616,-78.42415,
2763,-2.95629,-78.42427,
2764,-2.95642,-78.42475,
2765,-2.95651,-78.42522,
2766,-2.95658,-78.42537,
2767,-2.9567,-78.42546,
2768,-2.9568,-78.42549,
2769,-2.95696,-78.42551,
2770,-2.95735,-78.42551,
2771,-2.958,-78.42555,
2772,-2.95824,-78.42567,
2773,-2.95863,-78.426,
2774,-2.95905,-78.42638,
2775,-2.95918,-78.42646,
2776,-2.95923,-78.42648,
2777,-2.95929,-78.42651,
2778,-2.95937,-78.42661,
2779,-2.9594,-78.42667,
2780,-2.95943,-78.42678,
2781,-2.95944,-78.42689,
2782,-2.95943,-78.427,
2783,-2.95938,-78.42731,
2784,-2.95938,-78.42752,
2785,-2.95938,-78.42762,
2786,-2.95942,-78.42766,
2787,-2.95946,-78.4277,
2788,-2.95959,-78.42773,
2789,-2.96015,-78.42782,
2790,-2.9604,-78.42792,
2791,-2.96073,-78.42826,
2792,-2.9611,-78.42852,
2793,-2.96122,-78.42857,
2794,-2.96151,-78.42869,
2795,-2.9624,-78.42905,
2796,-2.9631,-78.42907,
2797,-2.9632,-78.42909,
2798,-2.9633,-78.42913,
2799,-2.96348,-78.42924,
2800,-2.96409,-78.42973,
2801,-2.96424,-78.42986,
2802,-2.9644,-78.42997,
2803,-2.9644,-78.42997,
2804,-2.96463,-78.42968,
2805,-2.96465,-78.42965,
2806,-2.96482,-78.42942,
2807,-2.96494,-78.42924,
2808,-2.96494,-78.42924,
2809,-2.96523,-78.42943,
2810,-2.9653,-78.42947,
2811,-2.96544,-78.42959,
2812,-2.96547,-78.42961,
2813,-2.96554,-78.42968,
2814,-2.96566,-78.4298,
2815,-2.96575,-78.42995,
2816,-2.96607,-78.43061,
2817,-2.96619,-78.43087,
2818,-2.96619,-78.43087,
2819,-2.96619,-78.43087,
2820,-2.9662,-78.43088,
2821,-2.96631,-78.4311,
2822,-2.96631,-78.4311,
2823,-2.96595,-78.43126,
2824,-2.96593,-78.43127,
2825,-2.96586,-78.43128,
2826,-2.96574,-78.43133,
2827,-2.96551,-78.43146,
2828,-2.96538,-78.43154,
2829,-2.96523,-78.43162,
2830,-2.96518,-78.43163,
2831,-2.96518,-78.43163,
2832,-2.96519,-78.43166,
2833,-2.96538,-78.43225,
2834,-2.96547,-78.43239,
2835,-2.96572,-78.4327,
2836,-2.96622,-78.43319,
2837,-2.96628,-78.43324,
2838,-2.96656,-78.4335,
2839,-2.96668,-78.4336,
2840,-2.967,-78.4339,
2841,-2.96743,-78.43429,
2842,-2.96749,-78.43435,
2843,-2.96768,-78.43457,
2844,-2.96812,-78.43573,
2845,-2.96837,-78.43604,
2846,-2.96868,-78.43637,
2847,-2.96878,-78.43647,
2848,-2.96899,-78.43667,
2849,-2.96904,-78.43671,
2850,-2.96915,-78.43682,
2851,-2.96929,-78.43697,
2852,-2.96939,-78.43718,
2853,-2.96943,-78.43727,
2854,-2.96955,-78.43757,
2855,-2.9697,-78.43794,
2856,-2.96981,-78.43813,
2857,-2.96999,-78.43834,
2858,-2.97013,-78.43848,
2859,-2.97019,-78.43853,
2860,-2.97032,-78.43863,
2861,-2.97083,-78.439,
2862,-2.97092,-78.43909,
2863,-2.97111,-78.43923,
2864,-2.97121,-78.43932,
2865,-2.97128,-78.43939,
2866,-2.97133,-78.43949,
2867,-2.97136,-78.4396,
2868,-2.97137,-78.43972,
2869,-2.97136,-78.43977,
2870,-2.97135,-78.43997,
2871,-2.97136,-78.44007,
2872,-2.9714,-78.44017,
2873,-2.97144,-78.44023,
2874,-2.97164,-78.44054,
2875,-2.97173,-78.44072,
2876,-2.97179,-78.44086,
2877,-2.97188,-78.44116,
2878,-2.97197,-78.44151,
2879,-2.97201,-78.44157,
2880,-2.97216,-78.44207,
2881,-2.97223,-78.44235,
2882,-2.97228,-78.44275,
2883,-2.97228,-78.44292,
2884,-2.97228,-78.44305,
2885,-2.97229,-78.44323,
2886,-2.97231,-78.44347,
2887,-2.97232,-78.44353,
2888,-2.97234,-78.44358,
2889,-2.97239,-78.44369,
2890,-2.97247,-78.44386,
2891,-2.97254,-78.44403,
2892,-2.97265,-78.44419,
2893,-2.97275,-78.44428,
2894,-2.97288,-78.44437,
2895,-2.97303,-78.44445,
2896,-2.97309,-78.44449,
2897,-2.97315,-78.44455,
2898,-2.97321,-78.44463,
2899,-2.97324,-78.44471,
2900,-2.97325,-78.44484,
2901,-2.97322,-78.44496,
2902,-2.97319,-78.44506,
2903,-2.97311,-78.44528,
2904,-2.97304,-78.44548,
2905,-2.97301,-78.44557,
2906,-2.97298,-78.44568,
2907,-2.97298,-78.44576,
2908,-2.97297,-78.44586,
2909,-2.97299,-78.44602,
2910,-2.97303,-78.4462,
2911,-2.97312,-78.44655,
2912,-2.9732,-78.4469,
2913,-2.97323,-78.447,
2914,-2.97328,-78.44711,
2915,-2.97335,-78.44722,
2916,-2.97349,-78.44737,
2917,-2.97362,-78.44752,
2918,-2.97367,-78.44758,
2919,-2.97373,-78.4477,
2920,-2.97374,-78.44777,
2921,-2.97372,-78.44795,
2922,-2.97367,-78.44814,
2923,-2.97363,-78.44833,
2924,-2.97361,-78.44847,
2925,-2.97359,-78.44862,
2926,-2.97357,-78.44875,
2927,-2.97357,-78.44889,
2928,-2.97357,-78.44901,
2929,-2.97359,-78.44917,
2930,-2.97363,-78.44933,
2931,-2.97367,-78.44949,
2932,-2.97372,-78.44964,
2933,-2.97381,-78.44985,
2934,-2.97391,-78.45005,
2935,-2.97404,-78.45024,
2936,-2.97422,-78.45051,
2937,-2.97512,-78.45167,
2938,-2.97549,-78.45216,
2939,-2.97599,-78.45279,
2940,-2.9764,-78.45327,
2941,-2.9767,-78.45357,
2942,-2.97704,-78.45395,
2943,-2.97717,-78.45413,
2944,-2.97732,-78.45434,
2945,-2.9774,-78.45448,
2946,-2.97762,-78.45493,
2947,-2.97774,-78.45521,
2948,-2.97784,-78.45544,
2949,-2.97792,-78.45563,
2950,-2.978,-78.45578,
2951,-2.97812,-78.4559,
2952,-2.97843,-78.45621,
2953,-2.97899,-78.45676,
2954,-2.97913,-78.45691,
2955,-2.97923,-78.45704,
2956,-2.97932,-78.45717,
2957,-2.97941,-78.45738,
2958,-2.97949,-78.45759,
2959,-2.97957,-78.45796,
2960,-2.97965,-78.45824,
2961,-2.97969,-78.45836,
2962,-2.97979,-78.4585,
2963,-2.98002,-78.45876,
2964,-2.98023,-78.45896,
2965,-2.98043,-78.45916,
2966,-2.98056,-78.45926,
2967,-2.98065,-78.45932,
2968,-2.98105,-78.45953,
2969,-2.98116,-78.4596,
2970,-2.98125,-78.45967,
2971,-2.98145,-78.4599,
2972,-2.9816,-78.46006,
2973,-2.98183,-78.46039,
2974,-2.98198,-78.46056,
2975,-2.98217,-78.46074,
2976,-2.98244,-78.46099,
2977,-2.98256,-78.4611,
2978,-2.98302,-78.4615,
2979,-2.98325,-78.46169,
2980,-2.98345,-78.4619,
2981,-2.98356,-78.46205,
2982,-2.98361,-78.46218,
2983,-2.98363,-78.46229,
2984,-2.98365,-78.46241,
2985,-2.98373,-78.46376,
2986,-2.98378,-78.46397,
2987,-2.98392,-78.46438,
2988,-2.98403,-78.46464,
2989,-2.98431,-78.46531,
2990,-2.98444,-78.46558,
2991,-2.98449,-78.46571,
2992,-2.98457,-78.46583,
2993,-2.98466,-78.46593,
2994,-2.98474,-78.466,
2995,-2.98485,-78.46607,
2996,-2.98504,-78.46614,
2997,-2.98512,-78.46618,
2998,-2.98527,-78.46626,
2999,-2.98546,-78.46637,
3000,-2.98556,-78.46644,
3001,-2.98564,-78.46652,
3002,-2.9857,-78.4666,
3003,-2.98572,-78.4667,
3004,-2.98574,-78.46679,
3005,-2.98572,-78.46693,
3006,-2.98566,-78.46707,
3007,-2.98549,-78.46748,
3008,-2.9854,-78.46765,
3009,-2.98535,-78.46775,
3010,-2.98526,-78.46794,
3011,-2.98522,-78.46806,
3012,-2.9852,-78.4682,
3013,-2.98521,-78.4683,
3014,-2.98524,-78.46844,
3015,-2.98528,-78.46849,
3016,-2.98541,-78.46868,
3017,-2.98554,-78.46883,
3018,-2.98582,-78.46924,
3019,-2.98618,-78.46971,
3020,-2.98644,-78.46997,
3021,-2.98672,-78.47021,
3022,-2.98686,-78.47032,
3023,-2.98701,-78.47041,
3024,-2.98718,-78.47047,
3025,-2.98785,-78.47058,
3026,-2.98805,-78.47066,
3027,-2.9884,-78.4709,
3028,-2.98862,-78.47111,
3029,-2.98884,-78.47138,
3030,-2.98897,-78.47155,
3031,-2.98924,-78.47189,
3032,-2.98934,-78.47199,
3033,-2.98944,-78.47207,
3034,-2.98972,-78.47223,
3035,-2.98992,-78.47236,
3036,-2.99001,-78.47245,
3037,-2.99006,-78.47255,
3038,-2.99009,-78.47266,
3039,-2.99011,-78.47277,
3040,-2.99017,-78.4732,
3041,-2.99025,-78.47385,
3042,-2.9903,-78.47413,
3043,-2.99034,-78.47424,
3044,-2.99049,-78.47464,
3045,-2.99053,-78.47482,
3046,-2.99053,-78.47513,
3047,-2.99052,-78.47545,
3048,-2.99051,-78.47558,
3049,-2.99052,-78.47565,
3050,-2.99054,-78.47572,
3051,-2.99058,-78.47579,
3052,-2.99062,-78.47583,
3053,-2.99067,-78.47588,
3054,-2.99073,-78.47591,
3055,-2.99084,-78.47595,
3056,-2.99133,-78.47613,
3057,-2.99143,-78.47619,
3058,-2.99151,-78.47624,
3059,-2.99154,-78.47627,
3060,-2.99157,-78.47631,
3061,-2.99162,-78.47638,
3062,-2.99166,-78.47651,
3063,-2.99169,-78.47665,
3064,-2.99172,-78.47685,
3065,-2.99173,-78.47704,
3066,-2.99172,-78.47717,
3067,-2.9917,-78.4773,
3068,-2.99161,-78.47756,
3069,-2.9916,-78.47761,
3070,-2.99159,-78.47766,
3071,-2.99161,-78.47776,
3072,-2.99166,-78.47785,
3073,-2.99174,-78.47793,
3074,-2.992,-78.47814,
3075,-2.99205,-78.47821,
3076,-2.99209,-78.47827,
3077,-2.99215,-78.4784,
3078,-2.9922,-78.47851,
3079,-2.99228,-78.47872,
3080,-2.99233,-78.47887,
3081,-2.99237,-78.47893,
3082,-2.9924,-78.47899,
3083,-2.99244,-78.47905,
3084,-2.99253,-78.47913,
3085,-2.9926,-78.47917,
3086,-2.99279,-78.47926,
3087,-2.9929,-78.47927,
3088,-2.993,-78.47926,
3089,-2.99309,-78.47924,
3090,-2.99318,-78.47922,
3091,-2.99389,-78.47889,
3092,-2.99403,-78.47885,
3093,-2.99418,-78.47884,
3094,-2.99432,-78.47886,
3095,-2.99444,-78.47889,
3096,-2.99455,-78.47895,
3097,-2.99495,-78.47922,
3098,-2.99524,-78.47943,
3099,-2.99533,-78.47954,
3100,-2.9954,-78.47964,
3101,-2.99544,-78.47977,
3102,-2.99547,-78.4799,
3103,-2.99552,-78.48064,
3104,-2.99559,-78.48129,
3105,-2.99562,-78.48141,
3106,-2.99566,-78.4815,
3107,-2.99581,-78.48168,
3108,-2.99589,-78.48174,
3109,-2.99625,-78.48191,
3110,-2.99637,-78.48198,
3111,-2.99647,-78.48206,
3112,-2.99653,-78.48211,
3113,-2.99661,-78.48222,
3114,-2.99665,-78.48234,
3115,-2.99666,-78.48247,
3116,-2.99663,-78.48271,
3117,-2.99654,-78.48296,
3118,-2.99642,-78.48329,
3119,-2.99629,-78.48358,
3120,-2.99607,-78.48392,
3121,-2.99561,-78.48457,
3122,-2.99545,-78.4848,
3123,-2.99541,-78.48491,
3124,-2.99538,-78.48502,
3125,-2.99536,-78.48512,
3126,-2.99532,-78.4859,
3127,-2.9953,-78.48608,
3128,-2.99527,-78.48629,
3129,-2.99526,-78.48659,
3130,-2.99526,-78.4868,
3131,-2.9953,-78.48697,
3132,-2.99536,-78.48709,
3133,-2.99545,-78.48718,
3134,-2.9956,-78.48725,
3135,-2.99578,-78.48734,
3136,-2.99653,-78.4876,
3137,-2.99729,-78.48789,
3138,-2.99795,-78.48813,
3139,-2.99803,-78.48815,
3140,-2.9981,-78.48817,
3141,-2.99821,-78.48818,
3142,-2.99832,-78.48819,
3143,-2.9984,-78.48818,
3144,-2.99847,-78.48815,
3145,-2.99853,-78.48811,
3146,-2.99865,-78.48801,
3147,-2.99888,-78.48779,
3148,-2.9992,-78.48745,
3149,-2.9996,-78.48698,
3150,-2.99997,-78.48661,
3151,-3.00008,-78.48654,
3152,-3.00021,-78.48646,
3153,-3.00046,-78.48641,
3154,-3.00178,-78.48626,
3155,-3.00197,-78.48624,
3156,-3.00226,-78.48621,
3157,-3.00241,-78.48621,
3158,-3.00255,-78.48626,
3159,-3.00263,-78.48633,
3160,-3.00269,-78.48641,
3161,-3.00274,-78.48648,
3162,-3.00277,-78.48655,
3163,-3.00278,-78.48664,
3164,-3.00278,-78.4867,
3165,-3.00276,-78.48677,
3166,-3.00275,-78.48682,
3167,-3.00272,-78.48687,
3168,-3.00268,-78.48694,
3169,-3.00261,-78.48701,
3170,-3.00257,-78.48705,
3171,-3.00253,-78.48709,
3172,-3.00249,-78.48714,
3173,-3.00246,-78.48719,
3174,-3.00243,-78.48722,
3175,-3.0024,-78.48725,
3176,-3.00237,-78.48729,
3177,-3.00229,-78.48737,
3178,-3.00218,-78.48748,
3179,-3.0021,-78.48756,
3180,-3.00199,-78.48761,
3181,-3.0019,-78.48762,
3182,-3.00179,-78.48761,
3183,-3.00169,-78.48756,
3184,-3.00157,-78.48746,
3185,-3.00145,-78.48735,
3186,-3.00136,-78.48732,
3187,-3.00129,-78.48732,
3188,-3.00125,-78.48732,
3189,-3.00116,-78.48737,
3190,-3.00111,-78.48746,
3191,-3.00109,-78.48756,
3192,-3.00112,-78.48766,
3193,-3.00115,-78.48772,
3194,-3.00119,-78.48781,
3195,-3.00123,-78.48791,
3196,-3.00125,-78.48798,
3197,-3.00126,-78.48805,
3198,-3.00126,-78.48819,
3199,-3.00125,-78.48833,
3200,-3.00123,-78.48852,
3201,-3.00123,-78.48862,
3202,-3.00125,-78.48872,
3203,-3.00128,-78.4888,
3204,-3.00133,-78.48888,
3205,-3.00139,-78.48894,
3206,-3.00145,-78.48897,
3207,-3.00153,-78.48902,
3208,-3.00161,-78.48905,
3209,-3.00182,-78.4891,
3210,-3.00199,-78.48915,
3211,-3.00213,-78.48917,
3212,-3.00248,-78.48929,
3213,-3.00342,-78.48952,
3214,-3.00364,-78.48959,
3215,-3.00383,-78.48964,
3216,-3.00394,-78.48967,
3217,-3.0042,-78.48983,
3218,-3.00442,-78.48996,
3219,-3.00457,-78.49003,
3220,-3.00468,-78.49007,
3221,-3.00479,-78.49009,
3222,-3.00487,-78.4901,
3223,-3.00496,-78.4901,
3224,-3.00504,-78.4901,
3225,-3.00514,-78.49009,
3226,-3.00519,-78.49009,
3227,-3.00523,-78.49007,
3228,-3.00544,-78.48999,
3229,-3.00567,-78.48991,
3230,-3.00622,-78.4897,
3231,-3.00656,-78.48956,
3232,-3.0068,-78.48947,
3233,-3.00759,-78.48917,
3234,-3.00776,-78.48912,
3235,-3.0083,-78.48893,
3236,-3.0089,-78.48871,
3237,-3.00925,-78.48859,
3238,-3.00961,-78.48845,
3239,-3.00978,-78.48838,
3240,-3.00992,-78.4883,
3241,-3.01006,-78.4882,
3242,-3.01023,-78.48806,
3243,-3.01065,-78.48767,
3244,-3.01072,-78.48761,
3245,-3.01076,-78.48754,
3246,-3.01079,-78.48747,
3247,-3.0108,-78.48743,
3248,-3.01082,-78.48732,
3249,-3.01083,-78.48723,
3250,-3.01082,-78.48698,
3251,-3.01082,-78.48682,
3252,-3.01084,-78.48669,
3253,-3.01087,-78.4866,
3254,-3.0109,-78.48654,
3255,-3.01095,-78.48645,
3256,-3.01111,-78.48622,
3257,-3.01121,-78.48599,
3258,-3.01124,-78.48585,
3259,-3.01127,-78.48532,
3260,-3.01129,-78.48517,
3261,-3.01135,-78.48503,
3262,-3.01141,-78.48494,
3263,-3.01151,-78.48483,
3264,-3.01176,-78.48462,
3265,-3.0121,-78.48436,
3266,-3.01222,-78.48427,
3267,-3.01234,-78.48416,
3268,-3.01264,-78.48391,
3269,-3.01279,-78.48378,
3270,-3.01287,-78.48369,
3271,-3.01291,-78.48362,
3272,-3.01292,-78.48351,
3273,-3.01284,-78.48318,
3274,-3.01284,-78.48304,
3275,-3.01291,-78.48293,
3276,-3.01372,-78.48243,
3277,-3.01403,-78.48232,
3278,-3.01441,-78.48226,
3279,-3.0146,-78.48222,
3280,-3.01504,-78.48201,
3281,-3.01528,-78.482,
3282,-3.01543,-78.48204,
3283,-3.01563,-78.48205,
3284,-3.01574,-78.48201,
3285,-3.0162,-78.48172,
3286,-3.01636,-78.48163,
3287,-3.01663,-78.48147,
3288,-3.01676,-78.48143,
3289,-3.01699,-78.48146,
3290,-3.01719,-78.4815,
3291,-3.01733,-78.4815,
3292,-3.01771,-78.48139,
3293,-3.01786,-78.4814,
3294,-3.01802,-78.48143,
3295,-3.01837,-78.48148,
3296,-3.0185,-78.48149,
3297,-3.01903,-78.48151,
3298,-3.01947,-78.48159,
3299,-3.02004,-78.48178,
3300,-3.02029,-78.48185,
3301,-3.02053,-78.48188,
3302,-3.02087,-78.48187,
3303,-3.0234,-78.48149,
3304,-3.02367,-78.48144,
3305,-3.02401,-78.48123,
3306,-3.02468,-78.48063,
3307,-3.02481,-78.48042,
3308,-3.02492,-78.47998,
3309,-3.025,-78.47974,
3310,-3.02507,-78.47959,
3311,-3.02522,-78.47949,
3312,-3.02542,-78.47946,
3313,-3.02577,-78.47952,
3314,-3.02659,-78.47963,
3315,-3.02684,-78.47965,
3316,-3.027,-78.47962,
3317,-3.02709,-78.47955,
3318,-3.02715,-78.47946,
3319,-3.02717,-78.47924,
3320,-3.02714,-78.47899,
3321,-3.0271,-78.47876,
3322,-3.02714,-78.4786,
3323,-3.02722,-78.4785,
3324,-3.02736,-78.47842,
3325,-3.02862,-78.47817,
3326,-3.02893,-78.47813,
3327,-3.02907,-78.47804,
3328,-3.02919,-78.47789,
3329,-3.02934,-78.47749,
3330,-3.02944,-78.47733,
3331,-3.02958,-78.47721,
3332,-3.02985,-78.47716,
3333,-3.03031,-78.47712,
3334,-3.03057,-78.47703,
3335,-3.03091,-78.47681,
3336,-3.03133,-78.4765,
3337,-3.03183,-78.47626,
3338,-3.0321,-78.47617,
3339,-3.03264,-78.47591,
3340,-3.03284,-78.4758,
3341,-3.03296,-78.47569,
3342,-3.03307,-78.47552,
3343,-3.03338,-78.47476,
3344,-3.03338,-78.47455,
3345,-3.03329,-78.47429,
3346,-3.03312,-78.47405,
3347,-3.03302,-78.4738,
3348,-3.03302,-78.4735,
3349,-3.03325,-78.47319,
3350,-3.03352,-78.47288,
3351,-3.03373,-78.47221,
3352,-3.03396,-78.4714,
3353,-3.03408,-78.47116,
3354,-3.03433,-78.47102,
3355,-3.03461,-78.47098,
3356,-3.03602,-78.47135,
3357,-3.03643,-78.47171,
3358,-3.03661,-78.47209,
3359,-3.03701,-78.47244,
3360,-3.0388,-78.47266,
3361,-3.03999,-78.47303,
3362,-3.04053,-78.47302,
3363,-3.04106,-78.47265,
3364,-3.04142,-78.47253,
3365,-3.04166,-78.47261,
3366,-3.04224,-78.47303,
3367,-3.04258,-78.47309,
3368,-3.04292,-78.47296,
3369,-3.04347,-78.47235,
3370,-3.04462,-78.47172,
3371,-3.04537,-78.47119,
3372,-3.04584,-78.47106,
3373,-3.04621,-78.47116,
3374,-3.04678,-78.47168,
3375,-3.04733,-78.47188,
3376,-3.04767,-78.47181,
3377,-3.0481,-78.47162,
3378,-3.04862,-78.47153,
3379,-3.04887,-78.47164,
3380,-3.04957,-78.4721,
3381,-3.05013,-78.47223,
3382,-3.05119,-78.47219,
3383,-3.05128,-78.4722,
3384,-3.05137,-78.47221,
3385,-3.05158,-78.47227,
3386,-3.05191,-78.47243,
3387,-3.05227,-78.47261,
3388,-3.05257,-78.47267,
3389,-3.05279,-78.47268,
3390,-3.05365,-78.47265,
3391,-3.0538,-78.47269,
3392,-3.05389,-78.47273,
3393,-3.05397,-78.47279,
3394,-3.05405,-78.4729,
3395,-3.05429,-78.47327,
3396,-3.05436,-78.47337,
3397,-3.05448,-78.47346,
3398,-3.05461,-78.4735,
3399,-3.05478,-78.47349,
3400,-3.05528,-78.4734,
3401,-3.05543,-78.47342,
3402,-3.05555,-78.47346,
3403,-3.05569,-78.47356,
3404,-3.05631,-78.47425,
3405,-3.0564,-78.47431,
3406,-3.05644,-78.47432,
3407,-3.0565,-78.47434,
3408,-3.0567,-78.47438,
3409,-3.05683,-78.4744,
3410,-3.05694,-78.47445,
3411,-3.05704,-78.47455,
3412,-3.05712,-78.47468,
3413,-3.05757,-78.47529,
3414,-3.05773,-78.47551,
3415,-3.05789,-78.47564,
3416,-3.05808,-78.47575,
3417,-3.0583,-78.47586,
3418,-3.05884,-78.47613,
3419,-3.0589,-78.47615,
3420,-3.05894,-78.47618,
3421,-3.05894,-78.47618,
3422,-3.05897,-78.47633,
3423,-3.05894,-78.47646,
3424,-3.05886,-78.47656,
3425,-3.05882,-78.47659,
3426,-3.05875,-78.47663,
3427,-3.05857,-78.47668,
3428,-3.05848,-78.47666,
3429,-3.05841,-78.47662,
3430,-3.05831,-78.47654,
3431,-3.05819,-78.47647,
3432,-3.05802,-78.47642,
3433,-3.05792,-78.47642,
3434,-3.05781,-78.47643,
3435,-3.05751,-78.47656,
3436,-3.05735,-78.47665,
3437,-3.05724,-78.47673,
3438,-3.05714,-78.47684,
3439,-3.05701,-78.47706,
3440,-3.05692,-78.47714,
3441,-3.05675,-78.47724,
3442,-3.05657,-78.47727,
3443,-3.05639,-78.47726,
3444,-3.05639,-78.47726,
3445,-3.05554,-78.47697,
3446,-3.0554,-78.47696,
3447,-3.05527,-78.477,
3448,-3.05518,-78.47706,
3449,-3.05511,-78.47716,
3450,-3.05508,-78.47727,
3451,-3.05509,-78.4774,
3452,-3.05517,-78.47752,
3453,-3.05545,-78.47773,
3454,-3.05565,-78.4779,
3455,-3.05581,-78.47808,
3456,-3.05593,-78.4783,
3457,-3.05602,-78.47857,
3458,-3.05605,-78.47881,
3459,-3.05606,-78.47896,
3460,-3.05604,-78.47911,
3461,-3.05599,-78.47922,
3462,-3.05588,-78.47928,
3463,-3.05575,-78.47932,
3464,-3.05556,-78.47932,
3465,-3.05538,-78.47932,
3466,-3.05527,-78.47935,
3467,-3.05517,-78.47944,
3468,-3.0551,-78.47952,
3469,-3.05507,-78.47964,
3470,-3.05508,-78.47977,
3471,-3.05514,-78.4799,
3472,-3.05523,-78.47999,
3473,-3.05558,-78.48032,
3474,-3.05574,-78.4805,
3475,-3.05585,-78.48069,
3476,-3.05595,-78.4809,
3477,-3.05618,-78.48149,
3478,-3.05631,-78.4817,
3479,-3.05643,-78.48181,
3480,-3.05724,-78.48244,
3481,-3.05754,-78.4827,
3482,-3.05786,-78.48301,
3483,-3.05824,-78.48356,
3484,-3.05845,-78.48388,
3485,-3.05855,-78.48406,
3486,-3.05863,-78.48427,
3487,-3.05866,-78.48446,
3488,-3.05868,-78.48477,
3489,-3.05865,-78.48497,
3490,-3.05859,-78.48513,
3491,-3.05849,-78.48529,
3492,-3.05825,-78.48545,
3493,-3.05785,-78.48561,
3494,-3.05702,-78.48589,
3495,-3.05651,-78.48602,
3496,-3.05478,-78.48645,
3497,-3.05459,-78.48652,
3498,-3.05448,-78.48661,
3499,-3.05439,-78.48675,
3500,-3.05437,-78.48687,
3501,-3.05439,-78.48702,
3502,-3.05446,-78.48714,
3503,-3.05457,-78.48723,
3504,-3.05468,-78.4873,
3505,-3.05554,-78.48767,
3506,-3.05575,-78.48778,
3507,-3.05588,-78.48788,
3508,-3.05605,-78.48806,
3509,-3.05626,-78.48832,
3510,-3.05638,-78.48842,
3511,-3.05653,-78.48853,
3512,-3.0568,-78.48866,
3513,-3.05712,-78.48884,
3514,-3.05739,-78.48902,
3515,-3.05762,-78.48921,
3516,-3.05783,-78.48943,
3517,-3.05804,-78.48968,
3518,-3.05837,-78.49008,
3519,-3.05859,-78.4903,
3520,-3.05872,-78.49039,
3521,-3.05894,-78.49051,
3522,-3.05932,-78.49063,
3523,-3.05949,-78.49068,
3524,-3.0596,-78.49075,
3525,-3.0597,-78.49084,
3526,-3.05978,-78.49101,
3527,-3.05992,-78.49136,
3528,-3.06006,-78.49162,
3529,-3.06013,-78.4917,
3530,-3.06021,-78.49177,
3531,-3.06026,-78.49183,
3532,-3.06092,-78.49233,
3533,-3.06105,-78.49246,
3534,-3.06119,-78.49262,
3535,-3.06138,-78.49294,
3536,-3.06163,-78.49335,
3537,-3.06178,-78.49364,
3538,-3.06185,-78.49383,
3539,-3.06193,-78.49419,
3540,-3.06196,-78.4944,
3541,-3.06196,-78.4946,
3542,-3.06193,-78.49476,
3543,-3.06186,-78.49489,
3544,-3.06172,-78.49508,
3545,-3.06113,-78.49572,
3546,-3.06102,-78.49584,
3547,-3.06088,-78.49591,
3548,-3.06072,-78.49592,
3549,-3.06057,-78.49592,
3550,-3.06033,-78.49593,
3551,-3.06019,-78.49595,
3552,-3.06008,-78.49602,
3553,-3.06,-78.49613,
3554,-3.05982,-78.49652,
3555,-3.05976,-78.49661,
3556,-3.05965,-78.49668,
3557,-3.05952,-78.4967,
3558,-3.05877,-78.49672,
3559,-3.05864,-78.49674,
